id,专利类型,案件受理年份,专利权人是否为外国人,原告数量,原告类型,被告数量,被告类型,侵权企业规模,请求赔偿金额,地区变量,侵权行为数量,是否恶意侵权,赔偿金额
1077,2,2016,0,0,1,1,1,6,4,3,5,0,1-10万
1078,2,2016,0,0,1,1,1,5,4,3,5,0,1-10万
1079,2,2016,0,0,1,1,1,6,4,3,4,0,1-10万
1080,2,2017,0,0,1,1,1,6,3,3,5,0,10-20万
1081,2,2016,0,0,1,1,1,6,4,3,4,0,1-10万
1082,2,2017,0,0,1,1,1,5,4,3,5,0,1-10万
1083,2,2017,0,0,1,1,1,6,3,3,4,0,1-10万
1084,2,2016,0,0,1,1,1,6,4,3,5,0,1-10万
1085,2,2016,0,0,0,0,0,1,2,3,5,1,0万
1086,2,2016,0,0,0,0,0,1,2,3,5,1,0万
1087,2,2016,0,0,0,0,0,1,2,3,5,1,0万
1088,2,2016,0,0,0,0,0,1,2,3,5,1,0万
1089,2,2016,0,0,0,0,0,1,2,3,5,1,0万
1090,2,2015,0,0,1,1,1,6,3,3,4,1,0万
1091,2,2018,0,0,0,0,0,1,3,1,5,1,0万
1092,2,2015,0,0,0,0,1,3,2,4,4,0,1-10万
1093,2,2014,0,0,0,0,1,4,3,3,4,1,0万
1094,2,2018,0,0,1,1,1,6,0,3,4,0,1-10万
1095,2,2017,0,0,1,1,1,6,6,5,4,1,0万
1096,2,2017,0,0,1,1,1,6,6,3,4,1,0万
1097,2,2016,0,0,1,0,1,6,2,1,5,0,1-10万
1098,2,2016,0,0,1,1,1,6,3,1,5,0,0-1万
1099,2,2017,0,0,1,0,1,6,0,1,5,0,1-10万
1100,2,2016,0,0,1,0,1,4,2,3,3,1,0万
1101,2,2016,0,0,1,0,0,1,2,3,5,1,0万
1102,2,2017,0,0,1,1,1,6,6,4,5,1,0万
1103,2,2017,0,0,1,0,1,6,0,4,4,0,1-10万
1104,2,2014,0,0,1,1,1,4,2,4,5,0,1-10万
1105,2,2015,0,0,1,0,1,3,3,3,5,0,10-20万
1106,2,2015,0,0,0,1,1,6,4,3,5,0,1-10万
1107,2,2015,0,0,0,0,1,6,4,3,5,0,1-10万
1108,2,2015,0,0,0,1,1,6,4,3,4,0,1-10万
1109,2,2017,0,0,0,0,0,2,4,4,4,0,0-1万
1110,2,2017,0,0,0,0,0,2,4,4,4,0,0-1万
1111,2,2016,0,0,0,1,1,6,2,3,3,1,0万
1112,2,2016,0,0,0,1,1,6,0,3,4,1,0万
1113,2,2015,0,0,0,1,1,6,4,3,5,0,1-10万
1114,2,2016,0,0,0,0,0,1,3,4,4,0,1-10万
1115,2,2016,0,0,0,1,1,4,3,3,4,1,0万
1116,2,2018,0,0,0,0,1,6,0,7,5,0,0-1万
1117,2,2017,0,0,1,1,1,4,4,6,5,0,10-20万
1118,2,2016,0,0,1,1,1,5,3,2,5,0,10-20万
1119,2,2015,0,0,1,1,1,3,3,2,5,0,10-20万
1120,2,2017,0,0,1,1,1,4,4,6,5,0,10-20万
1121,2,2015,0,0,1,1,1,4,0,2,5,0,20-50万
1122,2,2014,0,0,1,0,1,6,0,2,5,0,0-1万
1123,2,2015,0,0,1,1,1,6,0,2,4,0,20-50万
1124,2,2018,0,0,1,0,1,6,0,1,5,1,0万
1125,2,2016,0,0,1,1,1,6,2,1,5,0,10-20万
1126,2,2015,0,0,1,1,1,6,5,3,4,1,0万
1127,2,2017,0,0,1,1,1,6,0,3,5,0,1-10万
1128,2,2014,0,0,1,0,1,5,0,3,5,0,0-1万
1129,2,2018,0,0,1,0,1,6,4,3,3,0,20-50万
1130,2,2017,0,0,1,0,1,6,5,3,2,0,20-50万
1131,2,2017,0,0,1,0,1,6,5,3,2,0,20-50万
1132,2,2017,0,0,1,0,1,6,4,3,2,0,20-50万
1133,2,2014,0,0,1,0,1,6,0,3,5,0,20-50万
1134,2,2018,0,0,1,0,1,3,3,3,3,0,1-10万
1135,2,2018,0,0,1,0,1,6,3,3,4,0,1-10万
1136,2,2016,0,0,1,0,1,6,5,3,4,1,0万
1137,2,2016,0,0,1,1,1,6,3,3,5,0,1-10万
1138,2,2016,0,0,1,1,1,6,0,3,5,0,1-10万
1139,2,2015,0,0,1,1,1,3,0,3,4,0,1-10万
1140,2,2015,0,0,1,1,1,3,0,3,4,0,1-10万
1141,2,2017,0,0,1,0,1,5,6,3,5,0,50-100万
1142,2,2019,0,0,1,1,1,6,4,2,3,1,0万
1143,2,2016,0,0,1,1,1,6,2,7,4,1,0万
1144,2,2017,0,0,1,0,1,3,2,3,5,0,1-10万
1145,2,2017,0,0,1,0,0,2,2,3,5,0,1-10万
1146,2,2018,0,0,1,1,0,3,4,3,5,0,1-10万
1147,2,2015,0,0,1,0,1,2,3,3,5,0,1-10万
1148,2,2015,0,0,1,0,1,6,5,3,4,1,0万
1149,2,2017,0,0,1,1,1,6,2,3,5,0,1-10万
1150,2,2014,0,0,1,1,1,6,0,3,5,0,100-1000万
1151,2,2014,0,0,1,1,1,6,0,3,5,0,100-1000万
1152,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1153,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1154,2,2018,0,0,0,1,1,6,3,3,5,0,0-1万
1155,2,2018,0,0,0,1,1,6,3,3,5,0,0-1万
1156,2,2018,0,0,0,1,1,6,3,3,5,0,1-10万
1157,2,2018,0,0,0,1,1,6,3,3,5,0,0-1万
1158,2,2018,0,0,0,1,1,6,3,3,5,0,0-1万
1159,2,2018,0,0,0,1,1,6,3,3,5,0,0-1万
1160,2,2015,0,0,1,1,1,6,4,3,5,0,1-10万
1161,2,2018,0,1,1,0,0,1,0,3,4,0,1-10万
1162,2,2017,0,0,1,0,1,5,4,4,5,0,1-10万
1163,2,2018,0,0,1,0,0,2,2,4,5,0,1-10万
1164,2,2018,0,0,1,1,1,4,3,4,5,0,1-10万
1165,2,2018,0,0,1,0,0,2,3,4,5,0,1-10万
1166,2,2018,0,0,1,0,0,2,3,4,5,0,1-10万
1167,2,2018,0,0,1,1,1,3,3,4,5,0,1-10万
1168,2,2018,0,0,1,0,0,1,3,4,5,0,1-10万
1169,2,2015,0,0,1,1,1,6,2,4,5,0,10-20万
1170,2,2016,0,0,1,0,1,4,5,4,5,0,20-50万
1171,2,2016,0,0,1,0,1,5,5,4,5,0,20-50万
1172,2,2015,0,0,1,0,1,4,4,4,5,1,0万
1173,2,2015,0,0,1,1,1,4,4,4,5,1,0万
1174,2,2016,0,0,1,0,1,6,0,4,4,0,1-10万
1175,2,2017,0,0,1,1,1,6,0,3,5,0,50-100万
1176,2,2017,0,0,1,0,1,4,2,3,3,1,0万
1177,2,2018,0,1,1,0,0,1,0,4,5,0,10-20万
1178,2,2016,0,0,1,0,1,4,5,4,4,0,1-10万
1179,2,2016,0,0,1,0,1,5,4,4,5,1,0万
1180,2,2015,0,1,1,0,0,3,2,3,4,1,0万
1181,2,2015,0,1,1,0,0,3,2,3,4,1,0万
1182,2,2016,0,0,1,1,1,6,0,4,4,1,0万
1183,2,2018,0,0,1,1,1,4,4,4,5,0,10-20万
1184,2,2017,0,0,1,0,1,5,4,4,5,0,20-50万
1185,2,2016,0,0,1,0,1,5,4,4,5,1,0万
1186,2,2018,0,0,1,0,1,2,5,4,5,0,10-20万
1187,2,2017,0,0,1,0,0,1,2,4,4,0,1-10万
1188,2,2016,0,0,1,0,1,4,3,4,4,1,0万
1189,2,2017,0,0,1,0,1,3,0,4,5,0,1-10万
1190,2,2016,0,0,1,0,1,6,0,4,5,1,0万
1191,2,2017,0,1,1,1,0,1,0,4,4,0,10-20万
1192,2,2016,0,0,1,1,1,4,4,4,5,0,1-10万
1193,2,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1194,2,2018,0,0,0,0,0,1,0,4,5,0,1-10万
1195,2,2016,0,0,1,0,1,6,0,4,4,1,0万
1196,2,2014,0,0,1,1,1,5,3,4,4,0,1-10万
1197,2,2014,0,0,1,0,1,2,4,4,4,0,1-10万
1198,2,2017,0,0,1,0,1,5,2,1,5,0,1-10万
1199,2,2017,0,0,1,0,1,3,2,1,5,0,1-10万
1200,2,2017,0,0,1,1,1,4,2,1,5,0,0-1万
1201,2,2017,0,0,1,1,1,5,2,1,5,0,0-1万
1202,2,2017,0,0,1,1,1,6,5,4,5,0,10-20万
1203,2,2016,0,0,1,0,1,6,6,4,4,1,0万
1204,2,2018,0,0,1,0,1,3,2,4,5,0,1-10万
1205,2,2018,0,0,1,0,1,3,2,4,5,0,1-10万
1206,2,2018,0,0,1,0,0,2,2,4,5,0,0-1万
1207,2,2018,0,0,1,0,1,2,2,4,5,0,0-1万
1208,2,2018,0,0,1,0,1,3,3,4,3,1,0万
1209,2,2016,0,0,1,0,1,6,0,4,5,0,1-10万
1210,2,2017,0,0,1,1,1,4,0,4,5,0,1-10万
1211,2,2018,0,0,1,1,1,4,4,4,5,0,10-20万
1212,2,2015,0,0,1,1,1,4,5,4,3,1,0万
1213,2,2017,0,0,1,0,1,6,0,7,4,1,0万
1214,2,2018,0,0,1,0,1,6,6,4,5,0,50-100万
1215,2,2017,0,0,1,0,1,6,6,4,5,0,50-100万
1216,2,2017,0,0,1,0,1,6,5,2,5,0,50-100万
1217,2,2015,0,0,1,0,1,3,2,4,5,0,1-10万
1218,2,2015,0,0,1,0,1,3,2,4,5,0,1-10万
1219,2,2018,0,0,1,0,1,6,6,3,4,1,0万
1220,2,2015,0,0,1,1,0,3,2,3,4,0,1-10万
1221,2,2015,0,0,1,1,0,3,2,3,4,0,1-10万
1222,2,2015,0,0,1,1,1,3,2,3,5,0,1-10万
1223,2,2015,0,0,1,1,0,3,2,3,5,0,1-10万
1224,2,2016,0,0,1,1,1,6,2,3,5,1,0万
1225,2,2016,0,0,1,0,0,2,0,3,5,0,1-10万
1226,2,2017,0,0,1,1,1,6,2,7,4,0,1-10万
1227,2,2017,0,0,1,0,1,4,0,4,5,0,10-20万
1228,2,2018,0,0,1,0,1,4,0,1,5,0,1-10万
1229,2,2018,0,0,1,0,0,1,0,1,5,0,1000万+
1230,2,2018,0,0,1,0,1,3,0,4,5,0,0-1万
1231,2,2017,0,1,1,0,1,2,0,4,5,0,1-10万
1232,2,2018,0,0,1,0,1,4,0,2,5,1,0万
1233,2,2018,0,0,1,0,1,3,2,4,5,0,1-10万
1234,2,2017,0,0,1,0,0,2,0,4,4,0,1-10万
1235,2,2017,0,0,1,0,0,2,0,4,4,0,1-10万
1236,2,2017,0,0,1,0,0,2,0,4,4,0,1-10万
1237,2,2017,0,0,1,0,0,2,0,4,4,0,1-10万
1238,2,2018,0,0,1,0,1,2,0,3,5,0,0-1万
1239,2,2017,0,0,1,1,1,5,2,3,5,0,0-1万
1240,2,2018,0,0,1,0,1,2,2,1,5,0,0-1万
1241,2,2018,0,0,1,0,1,2,0,3,5,0,0-1万
1242,2,2018,0,0,1,0,1,2,2,3,5,0,0-1万
1243,2,2017,0,0,1,0,0,2,2,6,5,0,0-1万
1244,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1245,2,2017,0,0,1,0,0,2,2,4,4,0,1-10万
1246,2,2017,0,0,1,0,0,1,2,4,4,0,1-10万
1247,2,2017,0,0,1,0,0,1,2,4,4,0,1-10万
1248,2,2017,0,0,1,0,1,6,2,7,4,0,0-1万
1249,2,2018,0,0,1,1,1,4,2,7,5,1,0万
1250,2,2017,0,0,1,0,1,4,3,4,5,0,1-10万
1251,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1252,2,2017,0,0,1,0,0,1,2,3,5,0,1-10万
1253,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1254,2,2018,0,0,1,0,0,1,2,7,5,0,0-1万
1255,2,2017,0,0,1,0,0,2,5,3,5,0,10-20万
1256,2,2017,0,0,1,0,0,1,2,4,5,0,1-10万
1257,2,2018,0,0,1,0,0,1,0,3,5,0,0-1万
1258,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1259,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1260,2,2018,0,0,1,0,0,1,0,3,5,0,0-1万
1261,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1262,2,2019,0,0,1,0,0,1,2,7,5,0,0-1万
1263,2,2017,0,0,1,0,0,2,2,3,4,0,0-1万
1264,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1265,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1266,2,2017,0,0,1,1,0,1,2,3,4,0,0-1万
1267,2,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1268,2,2017,0,0,1,0,1,3,2,3,5,0,0-1万
1269,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1270,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1271,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1272,2,2018,0,0,1,0,1,3,0,3,5,0,1-10万
1273,2,2018,0,0,1,0,0,1,2,6,5,0,1-10万
1274,2,2018,0,0,1,0,0,1,2,7,5,1,0万
1275,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1276,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1277,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1278,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1279,2,2019,0,0,1,0,0,2,2,6,5,0,0-1万
1280,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1281,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1282,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1283,2,2017,0,0,1,0,1,4,2,7,4,0,0-1万
1284,2,2017,0,0,1,0,1,3,2,7,4,0,0-1万
1285,2,2017,0,0,1,1,1,4,2,7,4,0,0-1万
1286,2,2017,0,0,1,0,1,4,2,7,4,0,0-1万
1287,2,2017,0,0,1,0,1,3,2,3,5,0,0-1万
1288,2,2017,0,0,1,0,1,3,2,2,5,0,1-10万
1289,2,2017,0,0,1,0,1,6,2,2,5,0,1-10万
1290,2,2018,0,0,1,0,0,2,2,2,2,1,0万
1291,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1292,2,2017,0,0,1,0,1,2,3,4,4,0,1-10万
1293,2,2018,0,0,1,1,1,3,2,7,5,0,0-1万
1294,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1295,2,2018,0,0,1,0,1,4,0,3,5,0,1-10万
1296,2,2018,0,0,1,0,1,3,2,3,5,0,0-1万
1297,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1298,2,2018,0,0,1,0,0,1,0,3,5,0,0-1万
1299,2,2017,0,0,1,1,1,6,0,3,5,0,1-10万
1300,2,2018,0,0,1,0,1,4,2,3,5,0,0-1万
1301,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1302,2,2019,0,0,1,0,0,1,2,6,5,0,0-1万
1303,2,2018,0,0,1,0,1,3,2,3,5,0,0-1万
1304,2,2018,0,0,1,0,1,4,2,3,5,0,0-1万
1305,2,2018,0,0,1,0,1,4,2,1,5,0,0-1万
1306,2,2016,0,0,1,1,1,3,2,4,3,0,0-1万
1307,2,2016,0,0,1,1,1,5,2,4,4,0,1-10万
1308,2,2016,0,0,1,1,1,6,3,4,4,0,0-1万
1309,2,2016,0,0,1,0,0,1,2,4,4,0,1-10万
1310,2,2016,0,0,1,0,0,1,2,4,4,0,0-1万
1311,2,2016,0,0,1,0,0,1,2,4,4,0,1-10万
1312,2,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1313,2,2018,0,0,1,1,1,6,2,4,5,0,1-10万
1314,2,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1315,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1316,2,2017,0,0,1,0,0,2,2,4,5,0,0-1万
1317,2,2017,0,0,1,0,0,1,2,4,5,0,0-1万
1318,2,2017,0,0,1,0,0,2,2,4,5,0,0-1万
1319,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1320,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1321,2,2018,0,0,1,1,0,1,1,1,5,0,0-1万
1322,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1323,2,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1324,2,2017,0,0,1,1,0,3,2,4,5,0,1-10万
1325,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1326,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1327,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1328,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1329,2,2017,0,0,1,0,0,2,2,3,5,0,0-1万
1330,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1331,2,2017,0,0,1,0,0,1,2,4,5,0,0-1万
1332,2,2018,0,0,1,0,0,1,2,7,5,0,0-1万
1333,2,2017,0,0,1,0,1,5,3,4,5,0,1-10万
1334,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1335,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1336,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1337,2,2017,0,0,1,1,0,1,2,3,5,0,0-1万
1338,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1339,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1340,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1341,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1342,2,2018,0,0,1,0,0,1,2,7,5,0,0-1万
1343,2,2018,0,0,1,1,0,3,2,7,5,0,0-1万
1344,2,2018,0,0,1,0,0,1,2,7,5,0,0-1万
1345,2,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1346,2,2017,0,0,1,0,0,1,3,4,2,0,0-1万
1347,2,2017,0,0,1,1,1,6,2,4,5,0,0-1万
1348,2,2017,0,0,1,1,1,6,4,3,5,0,1-10万
1349,2,2017,0,0,1,1,1,6,2,3,5,0,1-10万
1350,2,2017,0,0,1,0,0,1,2,4,5,0,1000万+
1351,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1352,2,2018,0,0,1,0,1,3,2,7,5,0,0-1万
1353,2,2018,0,0,1,1,1,3,2,7,5,0,0-1万
1354,2,2017,0,0,1,0,0,2,2,1,5,0,0-1万
1355,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1356,2,2017,0,0,1,0,0,1,3,4,2,0,0-1万
1357,2,2017,0,0,1,0,0,1,3,4,2,0,0-1万
1358,2,2017,0,0,1,0,0,1,3,4,2,0,0-1万
1359,2,2017,0,0,1,0,1,3,3,4,2,0,0-1万
1360,2,2018,0,0,1,0,0,1,2,4,5,0,0-1万
1361,2,2018,0,0,1,0,0,1,2,4,5,0,0-1万
1362,2,2017,0,0,1,0,1,6,3,2,5,0,0-1万
1363,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1364,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1365,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1366,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1367,2,2017,0,0,1,0,1,4,2,3,5,0,0-1万
1368,2,2016,0,0,1,0,1,2,2,4,5,0,1-10万
1369,2,2017,0,0,1,0,0,1,2,4,4,0,0-1万
1370,2,2017,0,0,1,0,0,2,2,1,5,0,0-1万
1371,2,2017,0,0,1,0,0,2,2,1,5,0,0-1万
1372,2,2017,0,0,1,0,0,2,2,1,5,0,0-1万
1373,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1374,2,2018,0,0,1,0,0,2,2,1,5,0,0-1万
1375,2,2018,0,0,1,0,0,2,2,1,5,0,0-1万
1376,2,2017,0,0,1,1,1,6,2,3,4,1,0万
1377,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1378,2,2017,0,0,1,0,1,5,2,3,5,0,0-1万
1379,2,2017,0,0,1,1,1,6,0,3,5,0,1-10万
1380,2,2017,0,0,1,0,1,2,2,4,4,0,1-10万
1381,2,2016,0,0,1,0,1,3,2,4,5,0,1-10万
1382,2,2016,0,0,1,0,1,3,2,4,5,0,1-10万
1383,2,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1384,2,2017,0,0,1,0,1,2,2,4,5,0,1-10万
1385,2,2016,0,0,1,0,1,3,3,4,5,0,1-10万
1386,2,2017,0,0,1,1,1,4,4,4,5,0,1-10万
1387,2,2017,0,0,1,0,1,3,3,4,5,0,1-10万
1388,2,2018,0,0,1,0,0,1,2,4,5,0,1-10万
1389,2,2017,0,0,1,0,1,2,3,4,5,0,1-10万
1390,2,2016,0,0,1,0,1,2,2,4,5,0,1-10万
1391,2,2018,0,0,1,0,1,4,3,4,5,0,1-10万
1392,2,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1393,2,2017,0,0,1,0,1,2,0,4,4,0,1-10万
1394,2,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1395,2,2017,0,0,1,0,0,1,0,4,4,0,1-10万
1396,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1397,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1398,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1399,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1400,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1401,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1402,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1403,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1404,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1405,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1406,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1407,2,2018,0,0,1,0,0,1,2,1,5,0,0-1万
1408,2,2018,0,0,1,0,1,5,2,3,5,0,1-10万
1409,2,2018,0,0,1,0,0,1,2,4,4,0,1-10万
1410,2,2017,0,0,1,0,1,4,2,3,5,0,1-10万
1411,2,2017,0,0,1,0,1,6,3,3,5,0,1-10万
1412,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1413,2,2018,0,0,1,0,0,2,2,3,5,1,0万
1414,2,2018,0,0,1,0,1,4,1,1,5,0,0-1万
1415,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1416,2,2016,0,0,1,0,1,2,2,4,5,0,1-10万
1417,2,2017,0,0,1,0,0,1,3,3,5,0,1-10万
1418,2,2017,0,0,1,0,1,3,3,3,5,0,0-1万
1419,2,2017,0,0,1,0,1,4,2,3,5,0,0-1万
1420,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1421,2,2017,0,0,1,0,0,1,2,3,5,0,1-10万
1422,2,2016,0,0,1,0,0,1,2,4,4,1,0万
1423,2,2016,0,0,1,0,1,2,2,4,5,0,1-10万
1424,2,2018,0,0,1,0,0,1,2,7,5,0,0-1万
1425,2,2017,0,0,1,0,0,1,2,4,4,0,0-1万
1426,2,2017,0,0,1,1,0,1,2,4,4,0,0-1万
1427,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1428,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1429,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1430,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1431,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1432,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1433,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1434,2,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1435,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1436,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1437,2,2018,0,0,1,0,0,2,0,3,5,0,0-1万
1438,2,2018,0,0,1,0,0,2,2,3,5,0,1-10万
1439,2,2017,0,0,1,0,1,4,2,3,5,0,0-1万
1440,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1441,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1442,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1443,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1444,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1445,2,2018,0,0,1,0,0,1,2,3,5,0,1-10万
1446,2,2019,0,0,1,0,0,2,2,7,5,0,0-1万
1447,2,2018,0,0,1,0,0,1,2,7,5,0,0-1万
1448,2,2019,0,0,1,0,0,2,2,5,5,0,0-1万
1449,2,2018,0,0,1,0,0,1,2,3,5,0,0-1万
1450,2,2018,0,0,1,0,0,1,2,7,5,0,0-1万
1451,2,2017,0,0,1,0,0,1,2,4,5,0,1-10万
1452,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1453,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1454,2,2018,0,0,1,0,1,2,2,7,5,0,0-1万
1455,2,2018,0,0,1,0,1,6,2,7,4,0,1-10万
1456,2,2017,0,0,1,0,1,3,0,7,4,0,0-1万
1457,2,2018,0,0,1,0,0,1,2,3,5,0,1-10万
1458,2,2019,0,0,1,0,0,2,2,3,5,0,0-1万
1459,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1460,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1461,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1462,2,2018,0,0,1,0,0,2,1,1,5,0,0-1万
1463,2,2017,0,0,1,1,1,3,2,1,5,0,0-1万
1464,2,2017,0,0,1,1,0,1,2,3,5,1,0万
1465,2,2017,0,0,1,0,0,1,3,4,5,0,1-10万
1466,2,2018,0,0,1,0,0,1,2,3,5,0,1-10万
1467,2,2018,0,0,1,0,0,1,2,3,5,0,1-10万
1468,2,2018,0,0,1,0,0,2,2,3,5,0,1-10万
1469,2,2017,0,0,1,0,0,1,2,4,4,1,0万
1470,2,2017,0,0,1,0,0,1,4,3,5,0,20-50万
1471,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1472,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1473,2,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1474,2,2018,0,0,1,0,0,2,1,1,5,0,0-1万
1475,2,2018,0,0,1,0,0,2,1,1,5,0,0-1万
1476,2,2018,0,0,1,0,0,2,1,1,5,0,0-1万
1477,2,2018,0,0,1,0,0,1,1,1,5,0,0-1万
1478,2,2019,0,0,1,0,1,2,2,6,5,0,0-1万
1479,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1480,2,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1481,2,2018,0,0,1,0,1,2,2,7,5,0,0-1万
1482,2,2018,0,0,1,0,1,5,4,3,4,1,0万
1483,2,2017,0,0,1,0,1,6,3,7,4,0,1-10万
1484,2,2016,0,0,1,0,1,6,0,3,5,0,1-10万
1485,2,2015,0,0,1,0,1,6,4,3,4,1,0万
1486,2,2017,0,0,0,0,0,2,3,3,2,0,1-10万
1487,2,2016,0,0,0,0,0,1,1,7,5,0,0-1万
1488,2,2016,0,0,0,1,1,6,4,4,5,0,1-10万
1489,2,2017,0,0,0,1,1,4,3,3,5,0,1-10万
1490,2,2016,0,0,0,0,0,1,4,7,4,0,10-20万
1491,2,2015,0,0,0,0,1,4,2,3,4,1,0万
1492,2,2018,0,0,0,1,1,4,3,3,5,0,1-10万
1493,2,2015,0,0,0,0,1,3,0,4,3,0,1-10万
1494,2,2015,0,0,0,1,1,5,0,4,4,1,0万
1495,2,2014,0,0,0,0,0,1,4,3,5,0,1-10万
1496,2,2017,0,1,0,0,0,1,0,4,5,0,20-50万
1497,2,2018,0,1,1,0,0,1,0,3,4,0,0-1万
1498,2,2018,0,1,1,0,0,1,0,3,4,0,0-1万
1499,2,2016,0,0,0,0,1,3,3,4,4,0,0-1万
1500,2,2018,0,0,0,0,1,4,0,1,5,0,1-10万
